latency_ms,rssi_dbm,snr_db,band,channel_util%,num_assoc_devices,client_speed_mbps,ap_vendor,protocol,distance_m
84.0,-70,47,5 GHz,43,9,600,TP‑Link,ac,11.4
33.4,-50,18,5 GHz,37,3,150,Ubiquiti,ac,5.0
217.1,-68,16,2.4 GHz,98,16,433,Aruba,ac,14.9
66.9,-51,35,2.4 GHz,21,18,433,Ubiquiti,ax,2.1
124.2,-86,28,5 GHz,58,6,433,Ubiquiti,ac,15.2
135.3,-76,24,2.4 GHz,26,11,433,TP‑Link,n,6.0
195.6,-48,50,2.4 GHz,14,13,300,Aruba,ac,11.9
118.5,-40,39,2.4 GHz,14,15,72,TP‑Link,n,12.5
97.1,-89,35,5 GHz,3,2,300,Ubiquiti,ax,4.0
183.3,-48,44,5 GHz,85,10,600,TP‑Link,n,19.3
133.9,-87,45,2.4 GHz,83,25,866,Ubiquiti,ac,16.3
88.1,-43,14,2.4 GHz,1,9,433,TP‑Link,ac,20.5
223.2,-77,27,2.4 GHz,27,24,600,Aruba,ac,25.1
140.4,-71,50,5 GHz,43,24,150,Ubiquiti,ac,11.1
46.0,-51,45,5 GHz,16,26,600,Aruba,n,16.2
248.4,-44,8,2.4 GHz,37,17,300,Cisco,ac,23.7
71.2,-68,17,5 GHz,92,11,600,Ubiquiti,n,11.9
195.0,-73,18,2.4 GHz,39,8,433,TP‑Link,n,17.6
40.0,-37,30,2.4 GHz,51,16,600,Cisco,n,17.7
182.5,-37,45,2.4 GHz,84,23,600,Cisco,ax,9.2
47.7,-62,29,5 GHz,1,24,433,Ubiquiti,n,16.9
116.5,-89,14,5 GHz,82,3,300,TP‑Link,n,8.8
138.0,-37,32,2.4 GHz,46,27,600,TP‑Link,n,6.2
89.2,-56,16,2.4 GHz,66,9,600,TP‑Link,n,24.3
104.4,-60,38,5 GHz,95,8,72,Ubiquiti,n,26.1
53.7,-84,53,2.4 GHz,69,10,150,Aruba,ac,24.5
170.9,-36,36,2.4 GHz,30,11,150,Cisco,ac,19.3
120.4,-51,50,5 GHz,80,6,150,Ubiquiti,ac,4.1
59.7,-79,32,5 GHz,24,10,600,Aruba,ax,16.9
123.3,-70,45,2.4 GHz,39,25,72,TP‑Link,n,28.6
125.7,-72,52,2.4 GHz,65,1,150,TP‑Link,ac,27.4
107.5,-43,13,5 GHz,45,20,300,Ubiquiti,ac,24.6
25.4,-64,38,2.4 GHz,85,26,150,Cisco,ac,21.4
81.4,-43,17,5 GHz,25,20,150,Ubiquiti,n,16.2
169.3,-53,9,5 GHz,64,14,300,Ubiquiti,ac,14.3
142.8,-70,16,5 GHz,24,18,433,Ubiquiti,n,18.6
140.2,-68,12,2.4 GHz,59,16,300,Ubiquiti,ac,15.3
119.8,-46,14,5 GHz,93,11,866,Cisco,ac,13.6
181.5,-63,5,5 GHz,97,25,300,Ubiquiti,n,18.7
70.9,-53,53,5 GHz,76,20,866,Ubiquiti,ax,27.7
62.0,-84,27,2.4 GHz,63,2,433,Ubiquiti,ax,8.1
287.4,-67,13,5 GHz,45,22,300,Ubiquiti,ac,5.8
66.4,-59,22,2.4 GHz,32,8,72,Aruba,ax,6.4
45.1,-72,42,2.4 GHz,4,16,600,Ubiquiti,ac,21.6
88.2,-44,36,2.4 GHz,51,5,433,Cisco,n,26.4
110.0,-79,7,2.4 GHz,74,14,866,Ubiquiti,ax,23.5
182.2,-44,12,2.4 GHz,83,5,866,Cisco,n,13.3
81.5,-87,32,5 GHz,94,7,433,Ubiquiti,n,17.8
81.1,-67,53,2.4 GHz,19,26,150,Cisco,n,3.3
103.8,-62,8,2.4 GHz,92,3,300,TP‑Link,ac,15.0
73.1,-77,48,5 GHz,28,9,72,Cisco,n,22.9
40.3,-61,8,2.4 GHz,71,2,72,Cisco,ac,24.2
47.1,-41,29,2.4 GHz,74,6,300,Cisco,ac,19.1
212.9,-66,16,5 GHz,65,21,150,Aruba,ax,25.3
158.8,-61,26,2.4 GHz,42,16,866,Ubiquiti,ax,11.7
101.6,-38,51,2.4 GHz,12,11,866,Cisco,n,4.5
142.5,-40,15,2.4 GHz,50,3,150,Cisco,ac,16.5
161.8,-90,36,5 GHz,9,21,150,Aruba,ax,29.8
68.6,-51,21,2.4 GHz,63,8,600,Cisco,n,26.9
53.4,-44,37,5 GHz,27,15,150,Aruba,ax,26.5
199.6,-39,7,5 GHz,20,4,150,Aruba,ac,19.0
27.5,-46,19,5 GHz,56,13,600,TP‑Link,ax,28.7
143.9,-86,52,5 GHz,25,26,300,TP‑Link,n,17.7
115.5,-49,41,2.4 GHz,91,19,866,Ubiquiti,n,14.2
187.4,-44,51,5 GHz,10,14,433,Aruba,ax,20.4
147.2,-62,39,5 GHz,87,6,150,Ubiquiti,n,17.5
142.0,-89,14,5 GHz,77,8,72,TP‑Link,ax,21.5
56.6,-80,28,5 GHz,31,29,600,Ubiquiti,n,12.6
165.6,-75,48,2.4 GHz,57,28,300,TP‑Link,ac,29.3
133.2,-43,39,5 GHz,37,10,300,Cisco,ac,28.4
61.2,-84,31,5 GHz,24,19,600,Cisco,ax,24.5
116.2,-50,48,5 GHz,31,23,150,Ubiquiti,ac,3.0
49.8,-81,10,5 GHz,34,12,866,Cisco,ac,9.4
92.9,-45,53,2.4 GHz,53,8,433,Ubiquiti,n,28.2
360.7,-90,11,5 GHz,58,10,866,Aruba,n,24.7
54.8,-78,54,2.4 GHz,81,14,600,Ubiquiti,ac,9.1
40.0,-85,45,2.4 GHz,57,11,433,Aruba,ac,18.0
47.5,-60,29,2.4 GHz,78,15,72,Cisco,ax,2.8
92.1,-48,28,2.4 GHz,92,5,600,Aruba,n,25.2
153.9,-68,6,2.4 GHz,88,9,72,Ubiquiti,n,15.8
105.7,-61,20,2.4 GHz,41,6,600,TP‑Link,ac,15.7
43.2,-55,16,5 GHz,52,11,866,TP‑Link,ac,5.9
152.7,-65,40,5 GHz,80,9,433,TP‑Link,ac,3.0
31.5,-49,14,5 GHz,66,13,866,TP‑Link,n,28.4
45.9,-75,45,2.4 GHz,13,29,433,TP‑Link,ac,22.5
71.3,-81,20,5 GHz,95,25,433,Aruba,ac,9.3
195.2,-80,47,5 GHz,76,18,433,Cisco,ac,2.7
108.3,-81,23,5 GHz,67,15,72,Ubiquiti,n,19.8
111.0,-88,42,2.4 GHz,98,10,72,Aruba,n,26.3
43.6,-88,38,5 GHz,17,3,72,Ubiquiti,ac,15.2
75.7,-88,54,2.4 GHz,88,18,866,TP‑Link,ac,20.6
177.9,-82,31,2.4 GHz,33,7,72,Ubiquiti,ac,28.7
127.9,-56,22,2.4 GHz,81,2,433,TP‑Link,n,15.5
156.1,-77,37,5 GHz,8,29,150,Cisco,ac,24.7
101.2,-58,6,2.4 GHz,56,7,300,Cisco,ac,11.7
179.1,-87,53,2.4 GHz,11,3,600,Cisco,n,2.3
43.4,-46,38,5 GHz,94,18,866,Cisco,n,25.9
90.7,-71,7,2.4 GHz,49,19,72,Ubiquiti,ac,28.6
140.0,-66,13,2.4 GHz,85,8,433,Cisco,n,3.6
36.2,-53,5,5 GHz,74,7,72,Ubiquiti,n,20.2
23.4,-36,38,5 GHz,48,5,150,Aruba,ac,21.8
287.5,-47,38,5 GHz,19,13,600,Ubiquiti,n,26.3
109.3,-68,13,5 GHz,47,12,72,Ubiquiti,ac,20.9
34.4,-71,32,2.4 GHz,32,11,150,Ubiquiti,ac,25.0
107.5,-72,29,2.4 GHz,26,27,433,Aruba,n,22.5
46.3,-86,29,2.4 GHz,34,29,150,Cisco,n,12.7
56.6,-72,35,5 GHz,23,26,300,TP‑Link,n,5.7
199.3,-49,47,2.4 GHz,84,16,433,TP‑Link,ax,27.0
72.4,-75,50,2.4 GHz,91,28,866,Aruba,n,28.6
72.0,-69,12,5 GHz,19,8,72,Cisco,ac,2.7
45.5,-87,52,2.4 GHz,22,22,433,Aruba,ac,21.7
82.2,-77,33,2.4 GHz,4,18,433,Aruba,n,4.7
113.7,-87,14,5 GHz,42,18,300,Cisco,n,21.8
72.3,-65,51,2.4 GHz,62,3,72,Cisco,ac,8.0
334.8,-74,23,5 GHz,27,5,600,Aruba,ac,29.4
52.1,-37,27,2.4 GHz,53,27,150,Aruba,n,22.8
51.9,-58,53,2.4 GHz,34,8,72,TP‑Link,n,21.7
80.2,-70,33,2.4 GHz,1,10,300,TP‑Link,ac,8.1
310.1,-61,12,2.4 GHz,24,20,150,TP‑Link,n,8.7
157.7,-38,8,2.4 GHz,76,26,433,Ubiquiti,ac,17.6
70.8,-81,46,2.4 GHz,88,12,433,Ubiquiti,n,6.5
70.9,-77,22,2.4 GHz,42,24,150,Cisco,ac,10.9
51.0,-61,9,2.4 GHz,58,18,866,Aruba,n,27.6
78.7,-85,7,2.4 GHz,55,6,866,Ubiquiti,n,14.7
89.2,-62,52,2.4 GHz,30,17,150,Ubiquiti,ac,11.6
153.2,-82,33,2.4 GHz,67,28,866,Cisco,ac,26.0
133.7,-43,31,2.4 GHz,41,29,150,Cisco,n,20.7
77.1,-48,34,2.4 GHz,6,29,300,Ubiquiti,n,14.6
240.8,-88,25,5 GHz,39,3,433,Cisco,ac,23.6
65.0,-61,52,2.4 GHz,18,24,150,Aruba,ac,7.9
39.6,-79,35,5 GHz,48,14,433,Ubiquiti,ac,5.0
117.1,-58,36,2.4 GHz,46,14,72,Cisco,n,10.1
190.3,-61,49,2.4 GHz,47,13,433,Ubiquiti,ac,10.9
98.7,-37,5,2.4 GHz,18,20,866,Ubiquiti,ac,27.2
44.4,-81,20,2.4 GHz,94,15,150,Ubiquiti,n,29.1
111.2,-63,46,5 GHz,12,3,72,Cisco,ac,3.5
120.1,-37,9,5 GHz,30,12,433,Cisco,n,27.0
128.2,-84,21,2.4 GHz,33,27,150,TP‑Link,n,25.2
112.6,-77,13,2.4 GHz,46,4,600,Aruba,ac,7.3
206.1,-51,40,5 GHz,43,7,150,Ubiquiti,n,15.3
50.2,-85,47,5 GHz,98,4,72,Cisco,ac,15.6
21.4,-79,18,2.4 GHz,85,21,150,Aruba,n,7.8
31.5,-38,39,2.4 GHz,6,24,600,Cisco,n,12.7
44.1,-59,43,2.4 GHz,59,24,72,TP‑Link,n,6.5
170.1,-87,50,2.4 GHz,52,3,866,TP‑Link,ac,17.7
82.2,-44,51,2.4 GHz,93,29,150,TP‑Link,ax,11.5
252.7,-62,27,2.4 GHz,34,26,150,TP‑Link,ax,14.9
48.1,-64,8,2.4 GHz,46,24,600,Cisco,ax,15.9
249.5,-36,42,2.4 GHz,92,26,866,Aruba,ax,16.7
57.0,-73,32,2.4 GHz,47,24,150,TP‑Link,ax,7.2
89.1,-70,27,2.4 GHz,61,2,866,Aruba,ac,2.4
34.5,-59,32,5 GHz,31,21,600,Ubiquiti,ac,18.0
229.0,-77,37,2.4 GHz,78,27,72,Cisco,n,10.5
96.8,-84,19,2.4 GHz,9,17,300,Aruba,ax,3.8
344.2,-83,21,2.4 GHz,97,27,150,Aruba,n,12.5
195.8,-74,22,2.4 GHz,18,2,72,Cisco,ac,29.7
87.7,-86,29,2.4 GHz,58,18,866,Ubiquiti,n,19.3
62.7,-63,38,2.4 GHz,7,29,600,Aruba,ac,22.2
174.8,-36,7,2.4 GHz,10,17,866,Ubiquiti,ac,25.6
103.3,-77,19,2.4 GHz,70,14,433,TP‑Link,ac,20.9
60.6,-88,41,2.4 GHz,78,9,600,TP‑Link,ax,14.3
108.1,-88,6,2.4 GHz,35,24,433,Ubiquiti,n,26.3
29.3,-81,44,2.4 GHz,6,28,72,Cisco,ac,10.5
129.7,-58,43,5 GHz,4,11,72,Ubiquiti,ax,9.1
145.6,-65,20,2.4 GHz,93,15,866,Ubiquiti,ac,9.3
47.1,-68,36,5 GHz,75,14,433,Ubiquiti,ac,11.8
209.6,-49,29,2.4 GHz,39,19,150,TP‑Link,ac,23.8
182.5,-69,17,5 GHz,26,14,600,Aruba,ac,5.0
122.4,-57,12,2.4 GHz,70,22,433,Cisco,ac,16.7
54.5,-36,53,2.4 GHz,89,29,866,TP‑Link,n,18.8
151.1,-81,47,5 GHz,66,9,300,Aruba,n,28.0
79.4,-84,49,2.4 GHz,82,7,600,Aruba,ac,12.8
114.4,-79,12,5 GHz,85,17,866,Ubiquiti,n,15.4
160.3,-82,53,2.4 GHz,31,15,300,Cisco,ax,21.3
40.0,-45,36,5 GHz,73,13,866,Cisco,ac,6.6
33.8,-42,30,5 GHz,24,5,600,Aruba,ax,13.4
74.6,-60,22,2.4 GHz,23,4,72,Ubiquiti,ac,2.9
308.0,-83,16,5 GHz,99,15,72,TP‑Link,ac,2.1
353.2,-44,21,2.4 GHz,33,21,72,Aruba,n,13.9
127.9,-40,13,5 GHz,82,16,300,Ubiquiti,ac,24.9
185.7,-68,44,2.4 GHz,35,23,600,TP‑Link,n,12.8
99.4,-54,52,2.4 GHz,92,4,600,Ubiquiti,n,17.5
108.2,-57,53,2.4 GHz,28,28,600,TP‑Link,n,15.2
89.0,-61,49,2.4 GHz,2,21,300,Aruba,ac,14.0
199.9,-71,11,5 GHz,46,20,72,TP‑Link,ac,19.1
254.5,-75,42,2.4 GHz,60,25,72,Aruba,n,28.6
106.6,-75,47,2.4 GHz,39,28,72,Aruba,ax,17.4
107.9,-71,30,2.4 GHz,27,24,72,Ubiquiti,ax,25.8
91.9,-49,32,5 GHz,82,14,866,TP‑Link,ac,11.4
258.6,-45,24,2.4 GHz,38,22,150,Aruba,ac,9.8
171.3,-84,46,2.4 GHz,70,13,150,TP‑Link,ac,4.2
53.7,-87,40,5 GHz,10,5,600,Aruba,ac,18.3
302.1,-64,36,5 GHz,87,29,150,Ubiquiti,ac,22.6
25.0,-48,5,2.4 GHz,75,19,600,Ubiquiti,n,19.6
242.6,-60,53,2.4 GHz,17,23,300,TP‑Link,ax,25.8
189.9,-45,31,2.4 GHz,53,21,600,Ubiquiti,ac,7.9
106.8,-51,52,2.4 GHz,75,10,150,Cisco,ac,20.6
105.1,-52,38,2.4 GHz,79,23,866,Ubiquiti,n,15.9
94.9,-61,31,5 GHz,42,10,600,TP‑Link,ac,10.8
55.3,-88,42,2.4 GHz,12,21,150,Ubiquiti,n,15.6
287.2,-81,17,2.4 GHz,6,24,433,Ubiquiti,ac,22.2
103.2,-50,27,2.4 GHz,99,19,600,Ubiquiti,ac,26.9
54.7,-74,6,5 GHz,11,14,866,Cisco,ac,18.8
276.3,-51,42,5 GHz,35,22,300,Aruba,ac,20.6
137.0,-72,21,2.4 GHz,85,3,866,Aruba,ax,28.2
142.2,-90,9,5 GHz,95,25,600,TP‑Link,n,22.7
316.0,-53,44,5 GHz,47,15,300,Aruba,ac,8.2
154.8,-41,16,5 GHz,67,17,600,Aruba,ac,23.5
68.8,-66,16,2.4 GHz,51,6,433,TP‑Link,ax,5.6
154.6,-83,12,2.4 GHz,11,5,866,Aruba,ac,5.8
58.4,-68,35,5 GHz,49,11,72,TP‑Link,n,28.6
77.2,-38,21,2.4 GHz,78,24,600,Ubiquiti,n,5.1
125.3,-73,33,2.4 GHz,62,1,600,TP‑Link,ax,25.2
183.9,-87,22,5 GHz,56,20,72,Aruba,n,20.9
71.3,-48,42,5 GHz,83,29,433,Ubiquiti,n,23.1
93.2,-77,23,2.4 GHz,19,20,600,Cisco,ax,17.7
92.5,-88,44,2.4 GHz,57,9,866,Cisco,ax,23.2
204.2,-53,28,2.4 GHz,19,9,72,Aruba,ac,28.7
105.1,-72,5,2.4 GHz,7,10,150,TP‑Link,n,22.8
299.6,-83,26,2.4 GHz,95,5,433,Ubiquiti,ac,11.0
77.2,-88,17,2.4 GHz,78,18,433,TP‑Link,n,27.0
73.3,-80,29,2.4 GHz,99,23,72,TP‑Link,n,15.4
239.8,-82,11,2.4 GHz,46,15,600,Aruba,ac,6.5
146.8,-90,42,5 GHz,58,2,300,Cisco,ac,27.3
234.2,-70,36,2.4 GHz,7,26,300,Aruba,n,13.6
46.1,-45,12,2.4 GHz,19,12,600,TP‑Link,ac,9.0
103.5,-69,53,2.4 GHz,9,15,433,Ubiquiti,n,19.9
125.2,-88,22,2.4 GHz,34,15,150,Cisco,n,29.9
119.7,-42,15,2.4 GHz,41,19,300,Aruba,n,25.6
94.1,-56,5,5 GHz,21,1,72,Cisco,n,9.0
118.2,-37,17,5 GHz,78,8,866,TP‑Link,n,22.0
122.1,-58,6,2.4 GHz,61,18,150,Aruba,n,9.1
72.1,-64,29,2.4 GHz,44,12,300,Ubiquiti,n,16.3
199.0,-62,35,2.4 GHz,40,4,150,Ubiquiti,ac,5.9
278.4,-90,23,2.4 GHz,57,27,300,Ubiquiti,n,10.1
163.0,-70,48,2.4 GHz,38,8,150,Cisco,n,29.7
134.3,-66,53,2.4 GHz,77,7,72,Ubiquiti,ac,14.7
99.4,-74,20,2.4 GHz,80,29,600,Cisco,ac,22.8
124.5,-44,36,2.4 GHz,19,7,300,TP‑Link,ac,14.3
132.5,-38,25,5 GHz,96,17,600,Cisco,ax,2.0
55.4,-64,18,2.4 GHz,46,15,150,TP‑Link,n,20.3
192.9,-47,15,5 GHz,20,29,433,Ubiquiti,ac,13.7
80.5,-78,31,2.4 GHz,85,28,150,Aruba,ac,9.3
247.8,-40,12,5 GHz,42,15,150,Aruba,n,7.5
115.7,-52,38,5 GHz,15,2,866,Aruba,n,15.6
195.0,-50,49,5 GHz,54,24,433,TP‑Link,n,27.1
161.4,-58,23,5 GHz,41,19,72,TP‑Link,ac,11.6
46.5,-45,33,2.4 GHz,25,2,866,Cisco,n,17.8
234.1,-61,53,2.4 GHz,72,5,600,Cisco,ax,3.4
64.6,-37,40,5 GHz,40,9,300,Ubiquiti,n,22.2
77.2,-54,25,2.4 GHz,53,25,150,Cisco,ac,23.9
81.5,-66,49,5 GHz,6,9,300,Aruba,ac,12.6
37.4,-79,7,5 GHz,37,26,600,Ubiquiti,ax,14.3
119.1,-41,34,2.4 GHz,5,3,300,Aruba,n,3.9
202.7,-87,17,5 GHz,28,15,150,Cisco,ac,27.8
244.1,-88,14,2.4 GHz,78,28,150,Aruba,ac,17.4
94.1,-89,30,2.4 GHz,92,19,866,Ubiquiti,n,5.9
104.5,-85,40,5 GHz,34,15,150,TP‑Link,ac,22.8
168.4,-77,41,5 GHz,70,12,433,Ubiquiti,n,23.8
95.8,-64,42,2.4 GHz,71,18,600,Aruba,ax,7.6
214.1,-75,19,2.4 GHz,78,8,72,Ubiquiti,ac,14.7
101.3,-66,25,5 GHz,9,16,72,Cisco,n,14.4
59.3,-66,10,5 GHz,30,2,150,Cisco,ac,12.4
121.1,-66,35,5 GHz,67,8,433,TP‑Link,n,26.2
41.3,-87,45,2.4 GHz,30,22,866,Ubiquiti,ax,21.8
120.0,-61,29,2.4 GHz,65,27,300,Ubiquiti,n,26.7
134.6,-74,20,2.4 GHz,89,13,150,Aruba,ac,16.8
64.8,-61,21,2.4 GHz,82,20,150,Ubiquiti,ax,24.7
131.3,-87,37,5 GHz,49,14,600,Aruba,n,8.6
88.6,-43,38,2.4 GHz,21,4,433,Ubiquiti,ax,9.8
63.2,-51,28,2.4 GHz,32,28,433,Cisco,ac,15.8
38.3,-71,17,5 GHz,55,14,150,Aruba,ac,15.8
43.9,-71,25,2.4 GHz,74,4,433,Cisco,n,3.2
263.6,-73,21,5 GHz,90,1,150,TP‑Link,ac,18.4
86.4,-36,9,2.4 GHz,84,6,866,Aruba,ac,2.4
132.6,-52,25,2.4 GHz,22,20,433,Ubiquiti,ac,7.4
93.6,-65,47,5 GHz,11,10,72,TP‑Link,ac,10.8
267.7,-55,35,5 GHz,13,16,433,Aruba,ac,25.5
63.4,-87,11,5 GHz,22,5,72,Ubiquiti,ac,7.5
110.2,-45,47,2.4 GHz,35,27,866,Cisco,ac,12.9
76.8,-58,15,2.4 GHz,5,29,300,Cisco,ac,20.1
193.7,-73,35,5 GHz,96,28,600,Cisco,ax,6.2
131.7,-52,33,2.4 GHz,35,19,866,TP‑Link,ac,4.1
107.6,-90,41,2.4 GHz,16,3,300,Ubiquiti,n,2.2
47.3,-64,43,2.4 GHz,53,4,72,Cisco,ax,29.0
343.1,-39,19,2.4 GHz,12,3,72,Ubiquiti,ax,3.1
95.3,-49,43,2.4 GHz,85,15,150,Ubiquiti,ax,20.3
57.1,-88,34,5 GHz,99,27,150,Aruba,n,2.1
38.4,-58,22,2.4 GHz,91,24,600,Cisco,n,25.1
43.1,-53,10,2.4 GHz,39,15,72,Ubiquiti,n,20.8
107.0,-62,33,5 GHz,63,22,600,Ubiquiti,ax,29.4
195.6,-73,28,5 GHz,15,14,150,TP‑Link,ac,28.2
126.3,-53,28,5 GHz,5,19,72,Ubiquiti,n,29.0
39.6,-67,39,5 GHz,56,17,72,Aruba,n,4.1
106.9,-38,40,5 GHz,74,18,600,Aruba,ax,18.4
232.9,-44,13,2.4 GHz,2,14,600,Cisco,ac,22.9
84.5,-40,19,5 GHz,99,22,866,TP‑Link,ac,5.5
126.5,-67,50,2.4 GHz,43,18,433,TP‑Link,n,7.9
86.9,-53,34,2.4 GHz,62,8,433,Cisco,n,13.4
144.3,-83,25,2.4 GHz,4,28,72,Aruba,ac,25.8
62.8,-49,53,2.4 GHz,88,15,72,TP‑Link,n,24.9
20.9,-49,38,5 GHz,56,18,433,Aruba,n,24.9
48.9,-48,47,5 GHz,48,16,433,Ubiquiti,ac,9.7
78.0,-89,28,2.4 GHz,62,10,600,TP‑Link,n,23.4
100.2,-65,13,5 GHz,83,3,433,Aruba,ax,4.6
80.0,-75,41,5 GHz,1,7,72,Aruba,ac,28.6
79.0,-40,45,2.4 GHz,5,28,433,Ubiquiti,n,15.9
196.6,-61,34,5 GHz,51,29,72,TP‑Link,n,22.1
53.7,-57,26,2.4 GHz,78,5,866,TP‑Link,ac,29.3
107.3,-66,11,2.4 GHz,94,17,300,Aruba,ac,13.6
41.0,-84,17,2.4 GHz,10,8,300,Cisco,ac,10.5
163.0,-56,51,5 GHz,40,17,72,Ubiquiti,ac,10.8
124.2,-57,13,2.4 GHz,78,20,150,Cisco,ac,4.6
338.9,-70,38,2.4 GHz,95,1,72,Aruba,ac,20.9
52.4,-56,38,2.4 GHz,26,28,72,TP‑Link,n,29.9
275.8,-69,28,5 GHz,96,27,433,TP‑Link,n,26.4
56.8,-54,54,5 GHz,80,28,300,TP‑Link,n,29.1
84.1,-71,38,2.4 GHz,24,14,433,Cisco,ac,7.9
44.8,-48,53,5 GHz,81,21,600,Cisco,n,3.9
336.2,-42,18,5 GHz,58,29,600,Cisco,n,9.7
136.2,-64,42,2.4 GHz,84,6,866,Aruba,n,19.1
137.2,-90,43,2.4 GHz,83,5,72,Cisco,ax,22.5
60.0,-53,50,2.4 GHz,20,24,72,Ubiquiti,n,23.9
25.9,-39,25,5 GHz,71,10,866,Aruba,ac,3.3
82.0,-51,21,2.4 GHz,46,6,866,TP‑Link,ax,19.0
72.6,-71,45,2.4 GHz,76,7,72,Cisco,ax,9.4
32.4,-59,40,5 GHz,14,20,72,Ubiquiti,ac,9.4
85.4,-70,18,5 GHz,26,11,150,TP‑Link,ac,23.9
107.4,-48,20,2.4 GHz,23,9,433,Ubiquiti,n,27.0
142.1,-51,44,5 GHz,91,29,72,TP‑Link,ac,18.7
27.2,-56,33,5 GHz,37,29,300,Ubiquiti,ac,2.5
46.4,-69,50,2.4 GHz,24,13,150,Ubiquiti,ac,11.2
61.3,-81,36,5 GHz,73,7,866,Cisco,ac,28.3
202.0,-57,54,2.4 GHz,64,24,600,TP‑Link,n,19.4
199.6,-72,21,5 GHz,63,22,433,Aruba,n,25.4
131.6,-41,43,2.4 GHz,88,22,72,Aruba,ac,15.4
84.5,-87,14,5 GHz,90,7,150,Aruba,ax,14.5
209.9,-44,40,2.4 GHz,36,9,150,Ubiquiti,ac,17.5
121.6,-48,25,2.4 GHz,96,3,866,Ubiquiti,n,25.6
202.6,-62,30,5 GHz,55,17,433,Aruba,ax,28.5
135.4,-36,45,2.4 GHz,88,2,300,Ubiquiti,ac,17.0
34.6,-51,10,5 GHz,69,25,72,Aruba,ac,28.8
25.8,-88,16,2.4 GHz,8,10,600,TP‑Link,ac,23.9
79.2,-69,32,2.4 GHz,92,18,433,Cisco,ac,23.7
175.7,-44,25,5 GHz,58,5,150,Cisco,ax,28.5
72.0,-48,33,2.4 GHz,45,8,866,Cisco,ac,5.9
235.6,-82,26,5 GHz,34,8,600,TP‑Link,ac,3.4
165.8,-81,8,2.4 GHz,60,26,72,TP‑Link,n,5.3
222.7,-40,51,2.4 GHz,92,29,72,Cisco,ax,17.9
80.6,-88,39,5 GHz,15,17,72,Cisco,ac,26.1
54.8,-38,35,2.4 GHz,23,4,150,Ubiquiti,n,3.5
50.0,-61,12,2.4 GHz,7,29,300,Aruba,ac,16.3
143.6,-46,14,2.4 GHz,20,9,866,TP‑Link,n,19.5
36.2,-79,34,5 GHz,3,20,866,Cisco,ac,19.1
37.5,-72,7,2.4 GHz,21,7,866,Aruba,ac,10.1
69.3,-50,28,2.4 GHz,48,14,866,Aruba,ac,8.8
118.8,-82,49,2.4 GHz,82,2,72,Ubiquiti,ac,2.6
61.9,-85,48,5 GHz,55,13,600,TP‑Link,ac,6.5
199.9,-57,30,2.4 GHz,23,20,866,Cisco,ax,2.4
224.7,-90,16,2.4 GHz,9,26,433,Cisco,ax,15.7
22.7,-39,8,5 GHz,88,28,866,TP‑Link,n,20.6
137.1,-53,13,5 GHz,18,29,300,Cisco,n,19.1
72.2,-51,19,5 GHz,76,29,600,Cisco,n,22.1
180.7,-63,32,2.4 GHz,27,12,600,Ubiquiti,ac,4.3
140.1,-56,41,2.4 GHz,63,8,150,Cisco,n,17.9
115.2,-38,28,2.4 GHz,89,5,600,TP‑Link,ac,7.7
95.2,-90,46,2.4 GHz,91,5,300,TP‑Link,ax,20.1
37.6,-77,13,5 GHz,10,2,150,Ubiquiti,ac,24.6
369.9,-52,26,2.4 GHz,51,21,72,TP‑Link,ac,19.9
46.1,-84,35,2.4 GHz,49,10,600,Cisco,n,13.1
277.7,-77,7,2.4 GHz,88,15,600,TP‑Link,n,12.8
157.4,-89,50,5 GHz,79,10,600,TP‑Link,n,17.6
74.5,-87,54,2.4 GHz,15,16,866,Aruba,n,27.0
67.7,-66,42,5 GHz,87,13,866,Aruba,ac,20.4
36.7,-54,40,2.4 GHz,36,17,150,Aruba,ax,4.7
105.9,-85,15,2.4 GHz,69,5,600,TP‑Link,ac,24.0
35.9,-36,14,5 GHz,18,27,150,Aruba,ax,3.5
207.1,-48,16,2.4 GHz,27,15,600,TP‑Link,n,12.5
122.6,-54,11,5 GHz,8,21,300,Ubiquiti,ac,12.6
101.5,-87,32,5 GHz,13,28,866,Cisco,n,19.5
109.9,-62,52,5 GHz,93,3,72,TP‑Link,n,25.4
125.8,-40,38,2.4 GHz,16,7,150,Aruba,n,9.7
83.1,-77,49,2.4 GHz,62,16,433,Cisco,ac,19.8
90.4,-61,53,2.4 GHz,77,20,433,Aruba,ac,18.2
296.5,-59,38,5 GHz,8,14,866,Ubiquiti,ax,19.1
194.3,-52,10,2.4 GHz,30,2,866,Cisco,n,2.5
153.1,-40,51,2.4 GHz,48,21,150,Cisco,ac,16.3
74.5,-83,32,5 GHz,34,19,433,TP‑Link,ac,28.2
29.9,-87,32,2.4 GHz,88,1,600,TP‑Link,ac,8.9
142.1,-86,54,2.4 GHz,18,28,866,Aruba,ac,24.0
109.7,-76,39,5 GHz,72,26,300,TP‑Link,n,22.2
89.1,-71,10,2.4 GHz,44,9,72,TP‑Link,ac,29.6
98.4,-42,43,2.4 GHz,39,18,300,Cisco,n,10.9
47.7,-62,53,2.4 GHz,34,24,150,TP‑Link,n,25.9
56.4,-50,16,2.4 GHz,67,14,72,Ubiquiti,n,9.7
194.6,-59,28,2.4 GHz,36,3,150,Aruba,ac,14.8
